Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AttritionFlag,AvgWorkingHours,PercentOvertime,TotalLeaves,OvertimeRatio,OvertimeFlag,IncomePerHour,TimeSinceLastPromoRatio,Satisfaction_X_Hours,CommuteStressIndex,TenureBucket,RiskScore,RiskCohort,log_income
38,No,Travel_Rarely,Research & Development,28,4,Medical,84,Male,1,Laboratory Technician,Divorced,65830.0,0.0,12,8,0,12.0,1,11,2,9,3,4,3,3,3,0,8.983123278236915,1.0,7,1.1228904097796144,1,1692.4217541557462,0.18181818181818182,62.881862947658405,30.24883355506159,>10,1.5,Medium,11.09484613098911
31,No,Travel_Rarely,Research & Development,6,3,Medical,85,Female,3,Manager,Single,81030.0,1.0,15,8,1,11.0,5,11,4,10,3,4,3,3,3,0,10.426184640522877,1.0,11,1.3032730800653596,1,1794.868066437035,0.36363636363636365,72.98329248366014,20.288418507918088,>10,1.0,Low,11.302587076486851
29,No,Travel_Rarely,Research & Development,3,4,Life Sciences,86,Male,3,Sales Executive,Divorced,39780.0,1.0,11,8,0,7.0,0,7,1,7,4,2,3,3,3,0,8.387526183970856,0.9221311475409836,5,1.048440772996357,1,1095.3249829673218,0.14285714285714285,50.325157103825134,11.627580252584231,5-10,1.5,Medium,10.591144690352435
35,No,Travel_Rarely,Sales,16,2,Technical Degree,87,Male,3,Manager,Single,25440.0,0.0,13,8,1,17.0,3,16,0,13,3,2,3,4,3,0,7.912038626609442,0.40772532188841204,16,0.9890048283261802,0,742.5758342285188,0.0,39.56019313304721,22.416493415598087,>10,1.0,Low,10.144117324857612
23,No,Travel_Rarely,Research & Development,20,4,Life Sciences,88,Male,1,Manufacturing Director,Divorced,53990.0,1.0,23,8,0,4.0,2,4,0,2,3,4,2,2,4,0,7.105291842475387,0.004219409282700422,12,0.8881614803094233,0,1754.8641839540155,0.0,49.737042897327704,21.632220440989517,3-5,1.5,Medium,10.896572644989313
41,No,Travel_Rarely,Research & Development,9,2,Life Sciences,89,Female,1,Laboratory Technician,Single,54870.0,6.0,19,8,2,8.0,0,5,1,2,4,2,3,3,3,0,9.68863319386332,1.0,10,1.211079149232915,1,1307.9301459444332,0.2,58.13179916317992,22.30890236367697,5-10,2.0,Medium,10.912740254782156
47,No,Travel_Frequently,Sales,1,3,Medical,90,Female,2,Laboratory Technician,Single,68340.0,3.0,16,8,1,5.0,2,0,0,0,2,3,3,4,3,0,7.770347512784752,0.2175732217573222,10,0.971293439098094,0,2031.1716953132288,0.0,38.851737563923756,5.385994470457734,0-1,0.0,Low,11.132265158280985
42,No,Travel_Rarely,Research & Development,3,4,Life Sciences,91,Male,1,Manager,Single,10910.0,2.0,22,8,0,16.0,0,1,0,0,1,4,3,1,4,0,6.284280356305673,0.0,12,0.7855350445382091,0,400.94176932450904,0.0,31.421401781528363,8.711862421643051,1-3,0.5,Low,9.297526733655099
29,No,Non-Travel,Sales,22,4,Marketing,92,Male,2,Human Resources,Married,57360.0,1.0,22,8,0,4.0,1,4,0,2,4,3,2,2,4,0,6.306108726752504,0.0,16,0.788263590844063,0,2100.679474138124,0.0,44.14276108726752,19.772767437752808,3-5,1.0,Low,10.95711990887328
42,No,Travel_Rarely,Sales,7,4,Medical,93,Male,3,Research Scientist,Divorced,22260.0,0.0,12,8,1,4.0,3,3,1,0,3,3,3,2,3,0,8.831585038986354,0.9956140350877193,21,1.1039481298732943,1,582.1013527536015,0.3333333333333333,52.989510233918125,18.364764808946358,3-5,1.5,Medium,10.010591547450328
32,No,Travel_Rarely,Research & Development,2,3,Medical,94,Male,2,Research Scientist,Married,57470.0,1.0,13,8,0,8.0,0,8,0,7,3,2,3,3,3,0,7.722377344877344,0.19480519480519481,18,0.965297168109668,0,1718.7087250819877,0.0,38.61188672438672,8.483898648814458,5-10,0.0,Low,10.95903575173321
48,No,Travel_Rarely,Sales,13,4,Medical,95,Male,4,Sales Executive,Married,98540.0,3.0,16,8,1,15.0,2,0,0,0,1,3,1,2,3,0,7.317479732951836,0.004291845493562232,16,0.9146849666189795,0,3110.01965214761,0.0,29.269918931807343,19.311248523557648,0-1,1.0,Low,11.498227984209644
37,No,Travel_Rarely,Research & Development,8,5,Technical Degree,96,Male,2,Manufacturing Director,Divorced,54670.0,4.0,12,8,0,13.0,2,7,6,7,3,1,3,3,3,0,10.798262483130904,1.0,2,1.349782810391363,1,1169.2497816692733,0.8571428571428571,43.193049932523614,23.726207720462856,5-10,2.5,High,10.909088683289344
30,No,Non-Travel,Sales,25,4,Other,97,Male,1,Healthcare Representative,Married,53800.0,7.0,21,8,1,4.0,0,2,2,2,4,3,4,3,4,0,10.40136394557823,1.0,4,1.3001704931972788,1,1194.5493233665252,1.0,72.80954761904762,33.8886478617899,1-3,2.5,High,10.893047333337728
26,No,Travel_Rarely,Sales,28,3,Medical,98,Female,5,Laboratory Technician,Married,51510.0,1.0,15,8,3,8.0,3,8,7,7,3,3,3,3,3,0,5.994326703246457,0.0,6,0.7492908379058071,0,1984.5554791932739,0.875,35.96596021947874,20.184671311418363,5-10,0.5,Low,10.849550656077264
42,No,Travel_Rarely,Sales,2,2,Medical,99,Female,1,Laboratory Technician,Single,21330.0,3.0,13,8,2,14.0,2,1,0,0,1,4,3,3,3,0,6.113110181311018,0.0,10,0.7641387726638772,0,805.8249976829438,0.0,30.56555090655509,6.71593796717042,1-3,0.5,Low,9.967916692691817
21,Yes,Travel_Frequently,Research & Development,9,3,Medical,100,Female,4,Manufacturing Director,Single,165835.0,1.0,12,8,0,3.0,5,3,1,2,1,2,3,2,3,1,8.133578096539162,0.6967213114754098,5,1.0166972620673953,1,4708.761108320506,0.3333333333333333,24.40073428961749,18.72825567779396,3-5,1.0,Low,12.018754627185396
36,No,Non-Travel,Human Resources,28,3,Human Resources,101,Male,2,Laboratory Technician,Single,24320.0,4.0,22,8,0,7.0,4,1,0,0,4,4,3,1,4,0,7.306164990421457,0.008620689655172414,17,0.9132706238026821,0,768.7518941719977,0.0,58.449319923371654,24.60201890543934,1-3,1.0,Low,10.099095453655817
36,No,Travel_Frequently,Research & Development,6,3,Life Sciences,102,Female,2,Research Scientist,Married,47710.0,4.0,13,8,1,16.0,2,13,1,12,1,4,3,3,3,0,7.105030345471522,0.0,11,0.8881287931839402,0,1550.7992527576082,0.07692307692307693,35.52515172735761,13.825750658599013,>10,0.0,Low,10.77291725825696
57,No,Travel_Rarely,Research & Development,21,4,Life Sciences,103,Male,5,Research Scientist,Married,165835.0,2.0,18,8,0,15.0,2,3,1,2,4,3,3,1,3,0,6.327729314420804,0.0,14,0.7909661643026005,0,6052.578153934001,0.3333333333333333,44.29410520094562,19.559279944234618,3-5,0.0,Low,12.018754627185396
40,No,Travel_Rarely,Research & Development,8,3,Other,104,Male,2,Sales Executive,Married,50870.0,3.0,14,8,1,10.0,3,7,1,7,4,3,3,3,3,0,8.1285121602289,0.6652360515021459,16,1.0160640200286124,1,1445.315903673636,0.14285714285714285,56.89958512160229,17.860166695631264,5-10,1.5,Medium,10.837048295575237
21,No,Non-Travel,Research & Development,1,5,Life Sciences,105,Female,2,Manager,Single,28630.0,1.0,14,8,0,3.0,2,3,2,2,1,4,2,1,3,0,7.98643255701116,0.4672489082969432,20,0.998304069626395,0,827.905224350854,0.6666666666666666,39.932162785055795,5.535773209624439,3-5,2.0,Medium,10.262245325878965
33,Yes,Travel_Rarely,Human Resources,28,2,Human Resources,106,Female,5,Manager,Single,55610.0,1.0,21,8,1,1.0,3,1,0,0,4,3,3,1,4,1,10.509096921596921,1.0,18,1.3136371151996151,1,1222.0799004811931,0.0,73.56367845117845,35.387238241017,1-3,2.0,Medium,10.926136302397198
37,No,Travel_Rarely,Research & Development,5,3,Life Sciences,107,Male,4,Research Scientist,Married,21440.0,6.0,19,8,0,17.0,3,5,0,3,3,1,3,4,3,0,7.993284030784031,0.4675324675324675,18,0.9991605038480039,0,619.4576766776967,0.0,31.973136123136126,14.322042352386683,5-10,0.5,Low,9.973060255888088
46,No,Non-Travel,Sales,2,4,Marketing,108,Female,2,Laboratory Technician,Married,30650.0,2.0,11,8,0,7.0,3,1,0,0,3,3,4,3,3,0,6.103653752436647,0.0,21,0.7629567190545808,0,1159.7187892789602,0.0,36.62192251461988,6.705549018202119,1-3,0.5,Low,10.330420567259534
41,Yes,Travel_Frequently,Research & Development,16,1,Medical,109,Female,1,Research Scientist,Single,28100.0,1.0,11,8,0,8.0,3,8,7,7,1,2,3,4,3,1,7.587908917501192,0.06437768240343347,16,0.948488614687649,0,855.2563638886367,0.875,22.763726752503576,21.498164798547535,5-10,1.5,Medium,10.243560441877241
50,No,Travel_Rarely,Research & Development,9,3,Medical,110,Female,3,Laboratory Technician,Single,98880.0,6.0,15,8,0,20.0,2,4,1,3,4,4,3,3,3,0,6.890321256038647,0.0,19,0.8612901570048309,0,3314.218142385229,0.25,55.12257004830918,15.8655510100946,3-5,0.0,Low,11.501672385908988
40,Yes,Travel_Rarely,Research & Development,8,3,Medical,111,Female,1,Healthcare Representative,Married,86280.0,2.0,20,8,0,8.0,2,6,1,0,3,3,3,2,4,1,9.295999525166192,1.0,15,1.161999940645774,1,2143.513125591978,0.16666666666666666,55.77599715099715,20.425398627600984,5-10,1.0,Low,11.365364690607462
31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,112,Male,4,Human Resources,Single,28670.0,0.0,24,8,0,3.0,5,2,2,2,3,2,3,3,4,0,10.806078364950316,1.0,3,1.3507597956187896,1,612.7335828546358,1.0,54.03039182475158,7.4902027515751355,1-3,2.0,Medium,10.26364143793429
21,Yes,Travel_Rarely,Human Resources,10,2,Human Resources,113,Male,1,Laboratory Technician,Single,53730.0,1.0,12,8,1,1.0,2,1,0,0,3,2,3,3,3,1,5.995219806763284,0.0,19,0.7494024758454105,0,2069.7783203087483,0.0,29.97609903381642,14.37590923402484,1-3,0.0,Low,10.891745395126074
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,114,Female,2,Research Director,Single,66670.0,9.0,12,8,1,6.0,6,3,1,2,4,4,3,4,3,0,7.788609977324263,0.23265306122448978,4,0.9735762471655329,0,1976.8904441538143,0.3333333333333333,62.30887981859411,5.398653046263372,3-5,0.0,Low,11.107525354749656
35,No,Travel_Rarely,Research & Development,29,3,Life Sciences,115,Female,3,Sales Executive,Single,50030.0,9.0,15,8,0,10.0,2,1,0,0,3,2,3,3,3,0,7.717707156308851,0.15677966101694915,13,0.9647133945386064,0,1497.1120675233135,0.0,38.58853578154425,26.249445372472945,1-3,1.0,Low,10.82039809228969
27,No,Travel_Rarely,Sales,2,3,Life Sciences,116,Male,1,Sales Executive,Divorced,23670.0,2.0,12,8,1,5.0,2,5,0,4,4,2,3,3,3,0,6.189450379867046,0.0,15,0.7736812974833808,0,883.198404798577,0.0,37.136702279202275,6.799806247423436,5-10,0.5,Low,10.07200594918639
28,No,Travel_Rarely,Research & Development,2,2,Medical,117,Male,3,Manager,Single,28580.0,1.0,12,8,0,7.0,2,7,0,7,2,4,3,2,3,0,7.120614224137931,0.01293103448275862,17,0.8900767780172414,0,926.9511991521391,0.0,42.72368534482759,7.822794289502868,5-10,0.5,Low,10.26049744037489
49,No,Travel_Rarely,Sales,2,3,Technical Degree,118,Male,2,Manufacturing Director,Single,52040.0,8.0,14,8,1,26.0,3,5,0,0,2,3,3,3,3,0,7.825193287037037,0.29583333333333334,9,0.9781491608796297,0,1535.8695063145324,0.0,39.125966435185184,8.596853506342086,5-10,0.0,Low,10.859787148429518
51,No,Travel_Rarely,Research & Development,1,2,Life Sciences,119,Male,1,Sales Executive,Married,41050.0,4.0,22,8,1,18.0,2,7,0,7,3,4,2,3,4,0,7.619401803118908,0.11842105263157894,21,0.9524252253898635,0,1244.2406582536275,0.0,53.33581262183236,5.281366877385235,5-10,1.5,Medium,10.622570475119794
36,No,Travel_Rarely,Sales,15,2,Life Sciences,120,Male,1,Sales Executive,Married,96790.0,4.0,12,8,0,6.0,1,2,2,2,4,3,3,3,3,0,6.002463200379867,0.0,15,0.7503079000474834,0,3724.029283241172,1.0,42.01724240265907,16.642361775032523,1-3,0.5,Low,11.480309293735594
34,Yes,Non-Travel,Research & Development,7,3,Life Sciences,121,Male,1,Sales Representative,Single,56170.0,8.0,25,8,1,9.0,3,5,0,4,1,4,2,3,4,1,9.113126477541371,1.0,14,1.1391408096926714,1,1423.4726584891798,0.0,45.565632387706856,18.95021377198196,5-10,2.5,High,10.936155888465745
55,No,Travel_Rarely,Sales,26,3,Marketing,122,Male,1,Laboratory Technician,Single,104480.0,2.0,13,8,0,28.5,3,5,1,2,3,4,3,3,3,0,8.684139595103579,0.9788135593220338,13,1.0855174493879474,1,2778.5516330997866,0.2,60.78897716572505,28.621507427070284,5-10,1.5,Medium,11.556760515674256
24,No,Travel_Rarely,Research & Development,1,3,Life Sciences,123,Female,5,Manager,Divorced,28970.0,1.0,18,8,3,5.0,4,5,0,3,4,3,4,3,3,0,9.993131642512077,1.0,19,1.2491414553140097,1,669.5129632203295,0.0,69.95192149758454,6.926711022971621,5-10,1.5,Medium,10.274050608635028
30,No,Travel_Rarely,Research & Development,3,3,Life Sciences,124,Female,2,Manager,Married,59680.0,1.0,13,8,0,1.0,3,1,0,0,3,2,3,3,3,0,6.900539923039923,0.0,18,0.8625674903799904,0,1997.3668849732694,0.0,34.50269961519962,9.566179583992929,1-3,0.0,Low,10.996768990769434
26,Yes,Travel_Frequently,Sales,14,3,Life Sciences,125,Male,2,Manager,Single,75100.0,0.0,18,8,3,7.0,3,6,0,4,3,3,3,3,3,1,6.999357638888889,0.0,9,0.8749197048611111,0,2477.957514006492,0.0,41.99614583333334,18.954611861579348,5-10,0.0,Low,11.226589153242802
22,No,Travel_Rarely,Research & Development,16,5,Other,126,Male,1,Research Scientist,Married,29910.0,1.0,19,8,2,2.0,3,2,1,2,1,2,3,2,3,0,6.286230158730159,0.0,18,0.7857787698412698,0,1098.849560498518,0.5,18.858690476190475,17.81023116952291,1-3,0.5,Low,10.305981584699339
36,No,Travel_Rarely,Research & Development,1,3,Medical,127,Female,5,Healthcare Representative,Married,165835.0,1.0,12,8,1,10.0,3,10,9,0,2,3,3,3,3,0,6.3661511299435025,0.0,13,0.7957688912429378,0,6016.048854437268,0.9,31.830755649717513,4.412679706738849,>10,0.5,Low,12.018754627185396
30,Yes,Travel_Frequently,Sales,3,2,Marketing,128,Male,3,Research Scientist,Single,11290.0,9.0,19,8,0,3.0,2,1,0,0,3,4,3,2,3,1,8.19166087962963,0.7291666666666666,9,1.0239576099537038,1,318.2981251964174,0.0,57.34162615740741,11.356053285636959,1-3,1.5,Medium,9.331761227180522
37,No,Travel_Rarely,Research & Development,10,1,Technical Degree,129,Male,1,Sales Executive,Divorced,133410.0,1.0,14,8,1,18.0,3,18,12,17,4,1,2,3,3,0,6.4520891203703705,0.0,9,0.8065111400462963,0,4775.294169342373,0.6666666666666666,32.260445601851856,15.471434001409909,>10,1.5,Medium,11.801189867834738
40,No,Travel_Rarely,Research & Development,6,2,Medical,130,Male,3,Research Scientist,Divorced,43320.0,7.0,14,8,2,8.0,3,5,1,3,4,2,3,2,3,0,6.682986714975845,0.0,19,0.8353733393719807,0,1497.0281049975874,0.2,40.09792028985507,13.004491674673325,5-10,0.5,Low,10.676392784874349
42,No,Travel_Rarely,Research & Development,2,3,Medical,131,Female,4,Manager,Divorced,110310.0,3.0,12,8,1,8.0,2,5,1,2,2,1,3,2,3,0,7.4826477541371155,0.03829787234042553,14,0.9353309692671394,0,3404.643839245513,0.2,22.447943262411346,8.220528774469866,5-10,0.0,Low,11.611058928283592
37,No,Travel_Rarely,Sales,9,1,Marketing,132,Male,3,Sales Executive,Single,44400.0,2.0,11,8,1,18.0,3,1,0,1,3,2,2,2,3,0,9.920131519274376,1.0,4,1.240016439909297,1,1033.659841153885,0.0,49.60065759637188,22.841946956821555,1-3,3.0,High,10.70101727068921
43,No,Travel_Rarely,Sales,10,2,Life Sciences,133,Female,1,Sales Executive,Divorced,46170.0,1.0,11,8,0,25.0,2,25,3,9,1,2,3,3,3,0,7.4156382978723405,0.00851063829787234,14,0.9269547872340426,0,1437.882637159147,0.12,22.24691489361702,17.781924019250642,>10,0.5,Low,10.740107174352467
40,No,Travel_Rarely,Sales,6,2,Life Sciences,134,Female,1,Laboratory Technician,Married,26470.0,6.0,13,8,0,20.0,2,1,0,0,2,3,3,2,3,0,7.4953384687208215,0.04201680672268908,11,0.9369173085901027,0,815.595452800101,0.0,37.47669234360411,14.585255196888557,1-3,0.5,Low,10.183805073124855
54,No,Travel_Rarely,Human Resources,9,3,Life Sciences,135,Female,2,Manufacturing Director,Married,63230.0,4.0,23,8,1,24.0,2,4,1,2,1,1,2,2,4,0,5.998969652471855,0.0,22,0.7498712065589819,0,2434.2132413638037,0.25,11.99793930494371,13.813138095105366,3-5,1.0,Low,11.054549966205157
34,No,Non-Travel,Research & Development,28,3,Medical,136,Male,1,Laboratory Technician,Married,56770.0,9.0,20,8,1,6.0,3,3,1,2,3,3,3,3,4,0,6.85954534662868,0.0,15,0.857443168328585,0,1911.3299556956654,0.3333333333333333,41.157272079772085,23.09811844130588,3-5,0.5,Low,10.946780910947098
31,No,Travel_Rarely,Research & Development,10,4,Life Sciences,137,Male,3,Sales Executive,Married,21870.0,1.0,15,8,1,13.0,2,13,3,12,2,1,1,2,3,0,6.131909722222222,0.0,17,0.7664887152777777,0,823.6925432518162,0.23076923076923078,18.395729166666666,14.703677336143036,>10,1.5,Medium,9.992916837362552
43,No,Travel_Frequently,Sales,14,3,Life Sciences,138,Female,1,Manufacturing Director,Married,37480.0,7.0,14,8,2,10.0,3,3,1,2,4,4,3,2,3,0,7.67480543318649,0.09691629955947137,22,0.9593506791483113,0,1127.8317373451266,0.3333333333333333,61.39844346549192,20.78375839676101,3-5,1.0,Low,10.531589416892908
43,No,Travel_Rarely,Sales,27,4,Life Sciences,139,Male,2,Sales Representative,Divorced,39770.0,4.0,18,8,1,8.0,3,5,0,2,3,3,3,3,3,0,8.878969421101774,1.0,11,1.1098711776377217,1,1034.43959204828,0.0,53.273816526610645,29.586541950703047,5-10,2.0,Medium,10.59089328246696
25,No,Travel_Rarely,Human Resources,7,2,Human Resources,140,Male,1,Manufacturing Director,Single,86330.0,1.0,19,8,1,5.0,2,5,1,3,2,4,3,4,3,0,10.89584530651341,1.0,17,1.3619806633141762,1,1829.8391525330203,0.2,65.37507183908046,22.65727336208125,5-10,1.5,Medium,11.365944024621301
37,No,Non-Travel,Research & Development,1,3,Medical,141,Male,3,Laboratory Technician,Married,20080.0,3.0,22,8,0,15.0,5,13,10,7,2,3,3,2,4,0,10.692001669051026,1.0,16,1.3365002086313782,1,433.7273354850463,0.7692307692307693,53.460008345255126,7.411130811444948,>10,2.0,Medium,9.90752937336246
31,No,Travel_Rarely,Research & Development,24,1,Medical,142,Male,3,Laboratory Technician,Married,44400.0,1.0,13,8,1,4.0,2,4,3,2,4,1,3,3,3,0,7.060316091954023,0.0,17,0.8825395114942529,0,1452.3487952790617,0.75,35.301580459770115,22.726280784318735,3-5,1.5,Medium,10.70101727068921
39,No,Travel_Frequently,Research & Development,26,4,Technical Degree,143,Female,1,Sales Executive,Divorced,30670.0,1.0,20,8,1,21.0,5,21,1,6,2,3,3,1,4,0,9.009179138321995,1.0,4,1.1261473922902494,1,786.2137902740631,0.047619047619047616,45.04589569160998,29.692784736518746,>10,2.0,Medium,10.331072861728375
56,No,Travel_Frequently,Research & Development,20,4,Life Sciences,144,Female,3,Sales Executive,Married,53210.0,9.0,14,8,0,28.5,1,7,7,7,3,1,2,3,3,0,7.420447466294746,0.03347280334728033,10,0.9275559332868433,0,1656.0569505530743,1.0,29.681789865178985,22.591718809082277,5-10,2.0,Medium,10.882020420873696
30,No,Travel_Rarely,Sales,5,4,Medical,145,Female,2,Manufacturing Director,Single,54100.0,0.0,17,8,1,6.0,2,5,4,4,2,3,3,3,3,0,7.585973922902495,0.07346938775510205,4,0.9482467403628119,0,1647.0167779279834,0.8,37.92986961451248,13.59224060967764,5-10,0.5,Low,10.898607948952096
41,No,Travel_Rarely,Research & Development,7,3,Technical Degree,146,Female,3,Research Scientist,Married,27820.0,1.0,14,8,0,10.0,2,10,0,7,2,1,3,2,3,0,6.624136698939603,0.0,8,0.8280170873674504,0,969.928996831837,0.0,19.87241009681881,13.774505029540947,>10,0.5,Low,10.233546410194464
28,No,Travel_Rarely,Research & Development,7,3,Medical,147,Male,3,Healthcare Representative,Divorced,119570.0,1.0,13,8,0,10.0,2,10,1,8,3,1,3,2,3,0,6.192764830508475,0.0,13,0.7740956038135594,0,4459.126006312451,0.1,24.7710593220339,12.877492446413209,>10,0.0,Low,11.691665616180485
25,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,148,Female,3,Laboratory Technician,Married,26600.0,5.0,13,8,0,6.0,3,2,0,2,1,1,3,3,3,1,6.472303436911488,0.0,13,0.809037929613936,0,949.1500401449129,0.0,12.944606873822975,11.596810970803443,1-3,0.5,Low,10.188704088048116
52,No,Travel_Rarely,Research & Development,26,2,Life Sciences,149,Female,2,Sales Representative,Married,33750.0,2.0,21,8,0,28.0,2,5,0,4,4,3,3,2,4,0,8.195051440329218,0.6831275720164609,6,1.0243814300411522,1,951.1175532674465,0.0,57.36536008230453,27.009552655838913,5-10,2.0,Medium,10.426765325491356
45,No,Travel_Rarely,Research & Development,2,3,Medical,150,Female,1,Sales Executive,Married,50980.0,3.0,14,8,1,8.0,4,2,0,2,1,4,2,3,3,0,6.787695733708392,0.0,12,0.848461966713549,0,1734.5609640334924,0.0,33.93847866854196,7.45704594479214,1-3,1.0,Low,10.839208293273229
52,No,Travel_Rarely,Research & Development,12,3,Medical,151,Male,2,Research Scientist,Married,48780.0,2.0,11,8,1,28.5,3,5,1,4,4,4,1,3,3,0,7.3021394799054375,0.01702127659574468,14,0.9127674349881797,0,1542.7792012945147,0.2,58.4171158392435,18.72961796707797,5-10,1.0,Low,10.795096171764786
42,No,Travel_Frequently,Sales,10,3,Marketing,152,Female,2,Healthcare Representative,Divorced,28370.0,2.0,13,8,1,19.0,0,5,0,2,1,3,3,2,3,0,6.822407010014307,0.0,16,0.8528008762517884,0,960.3594506867607,0.0,27.289628040057227,16.35941751841977,5-10,0.5,Low,10.253122775683622
30,No,Travel_Rarely,Sales,25,3,Marketing,153,Male,1,Sales Executive,Single,24060.0,2.0,20,8,1,11.0,5,5,0,2,3,4,3,3,4,0,7.322458937198068,0.013043478260869565,19,0.9153073671497585,0,758.8409895910469,0.0,51.25721256038648,23.857278113089485,5-10,1.0,Low,10.088347551424729
60,No,Travel_Rarely,Research & Development,10,3,Life Sciences,154,Female,1,Manufacturing Director,Married,22690.0,5.0,18,8,1,28.5,4,29,11,10,1,1,1,3,3,0,6.164361829501916,0.0,17,0.7705452286877394,0,850.0774131114208,0.3793103448275862,12.328723659003831,14.78149409078136,>10,1.5,Medium,10.02972364908127
46,No,Travel_Rarely,Sales,19,4,Marketing,155,Female,1,Sales Executive,Divorced,41080.0,2.0,14,8,0,19.0,5,10,0,8,3,3,2,2,3,0,7.610284810126583,0.09282700421940929,12,0.9512856012658228,0,1246.6416380177834,0.0,45.6617088607595,22.79837581663391,>10,2.0,Medium,10.623301006492076
42,No,Travel_Frequently,Research & Development,18,4,Technical Degree,156,Male,4,Sales Executive,Married,132060.0,0.0,13,8,2,7.0,2,6,0,4,4,4,4,3,3,0,6.5951353874883285,0.0,11,0.8243919234360411,0,4624.445666945437,0.0,52.76108309990663,19.4189737078006,5-10,0.0,Low,11.791019216035506
24,Yes,Travel_Rarely,Research & Development,27,2,Medical,157,Male,1,Research Scientist,Single,104220.0,1.0,17,8,1,6.0,0,5,1,4,1,2,3,2,3,1,10.648925376647835,1.0,13,1.3311156720809794,1,2260.254740581333,0.2,31.946776129943505,35.4843971685851,5-10,1.5,Medium,11.554268923504488
34,Yes,Travel_Frequently,Research & Development,5,3,Medical,158,Male,2,Research Scientist,Divorced,137440.0,0.0,20,8,1,3.0,3,2,1,0,4,3,2,3,4,1,6.20442731277533,0.0,22,0.7755534140969162,0,5115.917697441522,0.5,43.43099118942731,11.116841388802372,1-3,1.0,Low,11.830950013093824
